-4.8565262717984098e-01,8.6609414750460256e-01,1.1841460685487000e-01,-2.4570304759190349e+00,4.5575035578732690e+00,6.2407321782846292e-01,-4.8545854327265886e-01,8.6614279458650911e-01,1.1885283260213966e-01,-2.4570219822663142e+00,4.5634591666650062e+00,6.3698445940311255e-01
-3.5712080332073204e-01,3.1383678136684279e-01,8.7975664548263333e-01,-1.9942598223838257e+00,1.5888054707074550e+00,4.8371181998281214e+00,-3.5782444878882708e-01,3.1363592131637708e-01,8.7954200579113762e-01,-1.9990681077727368e+00,1.5868159622244851e+00,4.8269358289223980e+00
-1.2832709215270061e-01,9.6327741795727284e-01,-2.3585777311592265e-01,-3.8513480358161695e-01,5.4620343856853575e+00,-1.6489379307413423e+00,-1.2593386775946677e-01,9.6379062870715504e-01,-2.3503560104423041e-01,-3.7468276502500619e-01,5.4676005018922922e+00,-1.6328178058240501e+00
-4.3807570773956345e-01,-7.1861789949641486e-01,5.4007237823539966e-01,-2.7343769180097603e+00,-4.1205788500449110e+00,3.1309543407091418e+00,-4.3840823476792223e-01,-7.1787916682358388e-01,5.4078345436957997e-01,-2.7374327535245713e+00,-4.1135902241548319e+00,3.1276446918736580e+00
-9.3558510629235714e-01,-3.1568135246393758e-01,1.5819530099044540e-01,-5.2162130116734318e+00,-1.7937321901803494e+00,5.0127368983930398e-01,-9.3632165684910540e-01,-3.1405500774856854e-01,1.5705630478327476e-01,-5.2253726723070502e+00,-1.8028645036593780e+00,4.9520084817915178e-01
-6.6074835266292722e-02,9.8670856387200101e-01,1.4845900749346605e-01,-5.6202997037447111e-01,5.3919559348322110e+00,1.2865451501849277e+00,-6.8900034432118215e-02,9.8647472899024480e-01,1.4870121051038798e-01,-5.6642224459977797e-01,5.3895274518750167e+00,1.2984825182188318e+00
-5.0892946429468211e-01,8.4576900155825252e-01,-1.6020594187758491e-01,-2.7989501149622136e+00,4.4707508579693922e+00,-1.3398944719932353e+00,-5.0697680731076811e-01,8.4661438585548221e-01,-1.6189981225364941e-01,-2.7986603325582351e+00,4.4713958602258215e+00,-1.3494188746239302e+00
-9.7272467175518373e-01,2.2471965866024671e-01,5.7521025386833721e-02,-5.3659949875165367e+00,1.0012709738178984e+00,1.8122430298532352e-01,-9.7279669803803981e-01,2.2477986555525767e-01,5.6028935135647495e-02,-5.3767105642776905e+00,1.0030841401316586e+00,1.8819974390373551e-01
-4.0793544969165041e-01,5.8557428319064475e-01,7.0049332905434114e-01,-2.1891156425123963e+00,3.1972774433846127e+00,3.7164298326231258e+00,-4.0762030348261991e-01,5.8580095085529571e-01,7.0048715886255453e-01,-2.1761697258909725e+00,3.2139012673474983e+00,3.7045127888136813e+00
-8.1604468918709616e-01,-4.0377288195172767e-01,-4.1356811926081993e-01,-4.4863939828665442e+00,-2.9278337417103457e+00,-2.2377483714776827e+00,-8.1393632463025090e-01,-4.0549329162529696e-01,-4.1601624461668951e-01,-4.4804289574495542e+00,-2.9288416426402750e+00,-2.2418479949534755e+00
-2.2902703515051176e-01,9.1387744450161701e-01,3.3522271109720558e-01,-1.2264067982767670e+00,4.7717334702453646e+00,1.9884401581571407e+00,-2.3012755973739629e-01,9.1344894015270750e-01,3.3563433705587042e-01,-1.2512204797694313e+00,4.7725302428790135e+00,1.9946255341311605e+00
-3.4324225173425726e-01,7.6276846483764782e-01,-5.4805964816853159e-01,-2.0198390543476323e+00,4.0545396402392013e+00,-2.9810352516322487e+00,-3.4340723701730075e-01,7.6214550328952624e-01,-5.4882151735405560e-01,-2.0295472578171547e+00,4.0458459821573962e+00,-2.9777503377919659e+00
9.8328309584919682e-01,1.8095556635940768e-01,2.0212528496301480e-02,5.6380214783428180e+00,7.4543639188524347e-01,2.1929668914819844e-01,9.8329079476472636e-01,1.8070879468668863e-01,2.1902878839786387e-02,5.6575179077622764e+00,7.5073782247171850e-01,2.3241582448437581e-01
7.1764217844188494e-01,-5.6660011159869406e-01,-4.0491263828575824e-01,3.8122854075143553e+00,-3.1159815929072465e+00,-2.1194706608670439e+00,7.1785229487114222e-01,-5.6669701311238330e-01,-4.0440387372469894e-01,3.8140788869680264e+00,-3.1230628424401261e+00,-2.1079938054984400e+00
8.7664761778008060e-01,-4.7604165308975038e-01,6.9811756671047706e-02,5.3133870514649084e+00,-2.4921599238857879e+00,1.3084405226008128e-01,8.7657349878581214e-01,-4.7652181085830370e-01,6.7380259609660265e-02,5.3126891263240319e+00,-2.4743022743001504e+00,1.1298172605698389e-01
-7.2637183336549216e-01,2.1263418153295943e-01,6.5358317438262015e-01,-3.9028082433330207e+00,1.3050147606016864e+00,4.0361164061565287e+00,-7.2567028161682379e-01,2.1097491029308613e-01,6.5489507896642762e-01,-3.8886639562776355e+00,1.2889426884978226e+00,4.0619574111189261e+00
-4.1885492104046240e-01,7.0661458273948052e-01,-5.7031213931504077e-01,-2.3673189798278438e+00,3.6989522242938113e+00,-3.6486503861501713e+00,-4.1650555446236126e-01,7.0664394418241883e-01,-5.7198661232326775e-01,-2.3413763303166393e+00,3.7027142211298285e+00,-3.6543347007457183e+00
2.5622647583435210e-01,1.1758601630596641e-01,9.5943804552863166e-01,1.4482905621058093e+00,3.5465768904876960e-01,5.7997152807233130e+00,2.5432364231502180e-01,1.1713870787835576e-01,9.5999672731090269e-01,1.4287483361546172e+00,3.4997012232612168e-01,5.8129577980446339e+00
-9.7412626876894748e-01,1.9699400442520840e-01,1.1077236930212678e-01,-5.3996599271181935e+00,8.0398777712194947e-01,3.0928203196137283e-01,-9.7421472586180324e-01,1.9774426924028796e-01,1.0861298880217039e-01,-5.3919985471486873e+00,7.9750769301783730e-01,3.0845549471549788e-01
-2.2142813313386392e-01,-9.1329266146861021e-01,-3.4185745023538006e-01,-1.0579709659520351e+00,-4.6784525547157489e+00,-1.6358469060865526e+00,-2.2074064730440759e-01,-9.1342456488851853e-01,-3.4194890320620791e-01,-1.0538867901668620e+00,-4.6924668192497796e+00,-1.6382638432938903e+00
6.9213693046820857e-01,-6.1166128961411614e-01,-3.8316708493768298e-01,3.5387347995819227e+00,-3.3406049347344640e+00,-2.1035993416332741e+00,6.9176488227597766e-01,-6.1241606590579956e-01,-3.8263166858270425e-01,3.5476891499951955e+00,-3.3306641184121424e+00,-2.1128800196114281e+00
1.6477497675735653e-01,-6.1384390584689219e-01,-7.7203886384186970e-01,6.0483463266901816e-01,-3.3459756654695805e+00,-3.9090807453773975e+00,1.6503048433673229e-01,-6.1516632664748450e-01,-7.7092893626553083e-01,6.0672218781642606e-01,-3.3626709614770363e+00,-3.8815725579162694e+00
