-4.8669406862647219e-01,8.6589240125636624e-01,1.1558026974918220e-01,-2.4573050941082548e+00,4.5651754238063651e+00,6.1726007167129338e-01,-4.8650851224764841e-01,8.6592956400612597e-01,1.1608073551420060e-01,-2.4554195476204326e+00,4.5646455404666684e+00,6.2543425102349837e-01
-3.5298271354333827e-01,3.1470531113490791e-01,8.8111538396345213e-01,-1.9814799144257789e+00,1.6054168314031911e+00,4.8422206083253121e+00,-3.5365358983394390e-01,3.1457926531011032e-01,8.8089105837441550e-01,-1.9958870991284636e+00,1.6109904796944603e+00,4.8533738031703857e+00
-1.4326000152846230e-01,9.5977403662460448e-01,-2.4147564318037903e-01,-4.6103842324869854e-01,5.4543130559791919e+00,-1.6989022880549511e+00,-1.4077213878577438e-01,9.6034575432006164e-01,-2.4064944179497280e-01,-4.3384477150886019e-01,5.4637703457819518e+00,-1.7012742978799302e+00
-4.3598116865016978e-01,-7.2304256053543392e-01,5.3584518394569491e-01,-2.7099012723630307e+00,-4.1153055091504482e+00,3.0832833310383392e+00,-4.3632996908557425e-01,-7.2228620063943150e-01,5.3657968106943454e-01,-2.7212327570333432e+00,-4.1297183097320316e+00,3.0848167970192293e+00
-9.3105451126932448e-01,-3.2580914187592697e-01,1.6427373734140219e-01,-5.2015050122552680e+00,-1.8344432349330213e+00,5.3832454165496368e-01,-9.3181261940590365e-01,-3.2415427116174722e-01,1.6323239183142241e-01,-5.2011933443128795e+00,-1.8294064255378393e+00,5.4296543515265039e-01
-4.9151968158336473e-02,9.8791927526863277e-01,1.4696714040431252e-01,-4.6392545894066134e-01,5.4306520399896367e+00,1.2792157515973253e+00,-5.1946222621672408e-02,9.8773230446720395e-01,1.4723559543403886e-01,-4.5916189647924460e-01,5.4176472059988212e+00,1.2833957773159281e+00
-5.2111614710005472e-01,8.4017890788027327e-01,-1.5012565211083961e-01,-2.8731323887879330e+00,4.4439834815715500e+00,-1.3004787832413345e+00,-5.1913477413201781e-01,8.4108366199878004e-01,-1.5188764988507267e-01,-2.8590471009607139e+00,4.4525436667484044e+00,-1.3099176139158950e+00
-9.7242087692545587e-01,2.2358448588350369e-01,6.6396507309472372e-02,-5.3236855942624244e+00,9.9391075028106690e-01,1.9717072963621776e-01,-9.7247061457691075e-01,2.2381187996957541e-01,6.4866252381345968e-02,-5.3311117264617964e+00,9.9880376256795822e-01,2.0070125761921498e-01
-4.0944610400826720e-01,5.8450412361081694e-01,7.0050574137076282e-01,-2.1854006394217449e+00,3.1603787080631367e+00,3.7259672353939544e+00,-4.0925271468034985e-01,5.8461456499016651e-01,7.0052655352759197e-01,-2.2008763832674751e+00,3.1781454075577211e+00,3.7277593285233475e+00
-8.2845474528287744e-01,-3.9358304555555657e-01,-3.9844094353930926e-01,-4.5636066355424223e+00,-2.8618905323901891e+00,-2.1425290452563592e+00,-8.2642930776857360e-01,-3.9536191503279122e-01,-4.0086218385295769e-01,-4.5578954841724348e+00,-2.8774047753763559e+00,-2.1520894883282273e+00
-2.2250071271128885e-01,9.1656586798366901e-01,3.3226506726454386e-01,-1.1404546128341777e+00,4.7677928827451570e+00,1.9648219825307345e+00,-2.2348056370688307e-01,9.1609696134157292e-01,3.3289765297145146e-01,-1.1425153372510028e+00,4.7684996432807800e+00,1.9734679586185375e+00
-3.4128739371240246e-01,7.6667544138899890e-01,-5.4381249961818556e-01,-2.0140876244412982e+00,4.0985788027567898e+00,-2.9355052628101008e+00,-3.4160734486488725e-01,7.6605245056946081e-01,-5.4448826437635534e-01,-2.0280365901814736e+00,4.0964474927154653e+00,-2.9262951058643183e+00
9.8319445475053835e-01,1.8224322043643201e-01,1.0732317559533196e-02,5.6257886601880616e+00,7.7912165142175138e-01,1.4829153850890847e-01,9.8322252904395713e-01,1.8199016565602047e-01,1.2239721442641380e-02,5.6365588663765358e+00,7.6568494638761564e-01,1.6295884385436576e-01
7.1654360635406877e-01,-5.6544012671608923e-01,-4.0846413634295786e-01,3.8171307441862106e+00,-3.1222937083887947e+00,-2.1414495944924798e+00,7.1677035046165605e-01,-5.6553625331906088e-01,-4.0793246369699154e-01,3.8135806388481837e+00,-3.1302846542012754e+00,-2.1547155259049231e+00
8.7717193382410741e-01,-4.7265598568909650e-01,8.4652822214939499e-02,5.3370212081500412e+00,-2.4782589183444044e+00,2.0960181857655025e-01,8.7711713856553586e-01,-4.7318771565761802e-01,8.2175863405993643e-02,5.3437997969541344e+00,-2.4791518349672184e+00,1.9386683149358330e-01
-7.3054995717834414e-01,2.2239171178248235e-01,6.4563069002036833e-01,-3.9317495591400480e+00,1.3723035625745901e+00,4.0097118546171018e+00,-7.2983233631920319e-01,2.2070370349800719e-01,6.4701596123751548e-01,-3.9514800843742104e+00,1.3656755237456528e+00,4.0123934489199415e+00
-4.3255069834284249e-01,7.0593848152754257e-01,-5.6084784329772253e-01,-2.4262070850540565e+00,3.6993873776091575e+00,-3.5561264306427054e+00,-4.3034905620143882e-01,7.0603410666296429e-01,-5.6241246014557245e-01,-2.4179900216208874e+00,3.6917108332550157e+00,-3.5639179028045196e+00
2.6813144164286901e-01,1.2025246385169952e-01,9.5584764282657153e-01,1.5176911816999263e+00,3.2889575403915405e-01,5.7204478444331288e+00,2.6611149495518521e-01,1.1964968108315364e-01,9.5648503262151396e-01,1.5014289990374885e+00,3.3852045289979543e-01,5.7306674923595171e+00
-9.7367906119961600e-01,1.9133346080765609e-01,1.2385368643200856e-01,-5.3848032190313440e+00,7.8714597238816575e-01,3.5982408945248778e-01,-9.7376895850974821e-01,1.9222524990110240e-01,1.2172626059855488e-01,-5.3768138331614272e+00,7.8527116711507572e-01,3.3798442086621810e-01
-2.2580471365839069e-01,-9.1241526614542945e-01,-3.4133712559787288e-01,-1.0661067467629284e+00,-4.6712717820927150e+00,-1.6124558283381876e+00,-2.2499978660457631e-01,-9.1257271638776483e-01,-3.4144672869800918e-01,-1.0729939420200636e+00,-4.6680479217109312e+00,-1.6072428869773481e+00
6.9401093912084455e-01,-6.0755167494949081e-01,-3.8630280526637606e-01,3.5755225576309355e+00,-3.3057589570325061e+00,-2.1020118666277554e+00,6.9373650102711437e-01,-6.0815632414967769e-01,-3.8584320533137006e-01,3.5726816946972790e+00,-3.3178485418345471e+00,-2.1010895284241125e+00
1.6324325707817122e-01,-6.0586974787869852e-01,-7.7863510620631060e-01,5.8395294089253058e-01,-3.3029452343290933e+00,-3.9208370851807111e+00,1.6353658021593054e-01,-6.0726296561755910e-01,-7.7748522119972574e-01,5.8803543200447295e-01,-3.3006842646121655e+00,-3.9403020115462830e+00
3.8800475910707288e-01,9.1945483680298379e-01,-6.3676226983631123e-02,2.4126987397419324e+00,5.3010563386807164e+00,6.7499122694994945e-02,3.8645751208250534e-01,9.2023548623481854e-01,-6.1725057078030818e-02,2.3917229388804064e+00,5.3112089551857347e+00,6.4231013804296702e-02
-5.7671896520424193e-01,-5.8445661138797567e-01,-5.7079445658190564e-01,-3.6907069769351648e+00,-3.1998393972991721e+00,-3.1606821595562469e+00,-5.7772782626723540e-01,-5.8534420836344447e-01,-5.6885653940681280e-01,-3.6927350743773792e+00,-3.2098324166258791e+00,-3.1646770754356752e+00
