0.471412	0.108766	0.527016
0.44575568	0.11017624000000001	0.54900848
0.42009936	0.11158648	0.57100096
0.39444304	0.11299672000000001	0.59299344
0.36878672	0.11440696	0.61498592
0.3431304	0.11581720000000001	0.6369784000000001
0.31747408	0.11722744	0.65897088
0.30382016	0.13051672	0.67703096
0.29416704	0.14776568	0.6937802399999999
0.28451392000000003	0.16501464	0.7105295199999999
0.2748608	0.18226360000000003	0.7272788
0.26520768	0.19951256	0.74402808
0.25555456	0.21676151999999999	0.76077736
0.25019616	0.23625448000000002	0.7729065599999999
0.24913248	0.25799144	0.78041568
0.2480688	0.2797284	0.7879248
0.24700512	0.30146536	0.79543392
0.24594143999999998	0.32320232000000004	0.80294304
0.24487776	0.34493927999999996	0.81045216
0.24496168	0.36625888	0.8155418
0.2484884	0.3863264	0.813373
0.25201512	0.40639391999999996	0.8112042
0.25554184	0.42646143999999997	0.8090354000000001
0.25906856	0.44652896000000003	0.8068666
0.26259528000000004	0.46659648	0.8046978
0.266122	0.486664	0.802529
0.27248952000000004	0.50248976	0.7924709200000001
0.27885704	0.51831552	0.78241284
0.28522456	0.53414128	0.77235476
0.29159208	0.54996704	0.7622966800000001
0.2979596	0.5657928	0.7522386000000001
0.30432712	0.5816185599999999	0.74218052
0.31246632	0.59399708	0.72838912
0.32119608	0.60522652	0.71335328
0.32992584	0.61645596	0.6983174400000001
0.33865560000000006	0.6276854000000001	0.6832816
0.34738536	0.63891484	0.66824576
0.35611512	0.65014428	0.6532099200000001
0.36602896	0.6594462	0.63726232
0.37712688000000005	0.6668206	0.6204029600000001
0.38822480000000004	0.674195	0.6035436
0.39932272	0.6815694	0.58668424
0.41042064	0.6889438	0.5698248800000001
0.42151856	0.6963181999999999	0.5529655200000001
0.433185	0.7029718399999999	0.53633544
0.44655700000000004	0.7074632	0.5203932
0.45992900000000003	0.71195456	0.50445096
0.473301	0.71644592	0.48850872
0.48667299999999997	0.72093728	0.47256648000000007
0.500045	0.72542864	0.45662424
0.513417	0.72992	0.440682
0.52849444	0.7321276800000001	0.42754696000000003
0.54357188	0.73433536	0.41441192
0.5586493200000001	0.73654304	0.40127688
0.5737267600000001	0.73875072	0.38814183999999996
0.5888042000000001	0.7409584	0.3750068
0.6038816400000001	0.74316608	0.36187175999999993
0.6193374400000001	0.74358276	0.35145747999999993
0.63491936	0.74340244	0.3419501200000001
0.65050128	0.74322212	0.33244276000000006
0.6660832	0.7430418	0.32293540000000004
0.68166512	0.74286148	0.31342804
0.69724704	0.74268116	0.30392068
0.7121988800000001	0.74087636	0.29609996
0.72652064	0.73744708	0.28996588
0.7408424	0.7340177999999999	0.28383179999999997
0.7551641600000001	0.73058852	0.27769772
0.76948592	0.72715924	0.27156363999999994
0.78380768	0.72372996	0.26542955999999995
0.79730752	0.7191425199999999	0.25985839999999993
0.8083416	0.7110806	0.255976
0.8193756799999999	0.70301868	0.2520936
0.8304097599999999	0.69495676	0.2482112
0.8414438399999999	0.68689484	0.2443288
0.8524779199999999	0.6788329200000001	0.2404464
0.863512	0.670771	0.236564
0.86951232	0.6566998	0.23336048
0.87551264	0.6426286	0.23015696
0.88151296	0.6285573999999999	0.22695344
0.88751328	0.6144862	0.22374992
0.8935136	0.6004149999999999	0.2205464
0.89951392	0.5863437999999999	0.21734288
0.90123468	0.5673625599999998	0.21359863999999998
0.90152892	0.5467446399999998	0.20967415999999997
0.90182316	0.52612672	0.20574968000000002
0.9021174	0.5055088	0.2018252
0.90241164	0.48489088	0.19790072
0.90270588	0.46427295999999996	0.19397624
0.90087332	0.44110351999999997	0.18949136
0.89691396	0.41538255999999996	0.18444607999999998
0.8929546	0.38966159999999994	0.1794008
0.88899524	0.3639406399999999	0.17435551999999999
0.88503588	0.3382196799999999	0.16931024
0.8810765199999999	0.3124987199999999	0.16426496
0.8772770799999999	0.28672391999999985	0.15934688
0.8739574	0.26078759999999984	0.1548104
0.87063772	0.2348512800000001	0.15027392000000003
0.86731804	0.2089149600000001	0.14573744000000002
0.86399836	0.18297864000000005	0.14120096000000001
0.86067868	0.15704232000000004	0.13666448
0.857359	0.131106	0.132128
